dropout,lr,window_seconds,loss,fold,val_pids,seed,best_set_mae,smoothed_best_set_mae,best_epoch_smoothed,best_epoch_1se,metrics_epoch,epochs_run,set_acc_at_best,qwk_at_best,val_n,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,lbl_loa0,lbl_loa1,lbl_loa2,lbl_loa3,lbl_loa4,trn_loa0,trn_loa1,trn_loa2,trn_loa3,trn_loa4
0.1,0.001,10.0,ce,1,002|006,4,1.4952380952380953,1.6133333333333333,4,4,4,51,0.3238095238095238,0.05013228595586838,210,1.5857142857142856,0.3238095238095238,1.4,0.3333333333333333,95.0,9.0,26.0,15.0,65.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.1,0.001,10.0,ce,2,003|007,2,1.496124031007752,1.5865633074935401,25,18,25,26,0.2868217054263566,0.17817919323513742,258,1.5813953488372092,0.2868217054263566,1.5775193798449612,0.27906976744186046,74.0,33.0,39.0,46.0,66.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.1,0.001,10.0,ce,2,003|007,3,1.4612403100775193,1.6178294573643413,29,9,29,32,0.25193798449612403,0.07894504874565866,258,1.6705426356589148,0.25193798449612403,1.6627906976744187,0.24806201550387597,74.0,37.0,48.0,39.0,60.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.1,0.001,10.0,ce,1,002|006,3,1.5666666666666667,1.6276190476190475,66,64,66,86,0.30952380952380953,-0.0988115823246607,210,1.661904761904762,0.30952380952380953,1.638095238095238,0.319047619047619,66.0,36.0,25.0,29.0,54.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.1,0.001,10.0,ce,2,003|007,4,1.6317829457364341,1.7372093023255815,14,13,14,33,0.2364341085271318,0.03419247371531953,258,1.7286821705426356,0.2364341085271318,1.693798449612403,0.2248062015503876,97.0,45.0,49.0,26.0,41.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.1,0.001,10.0,ce,3,004|008,3,1.0875,1.2716666666666665,22,14,22,25,0.3375,0.022090688087939903,240,1.2541666666666667,0.3375,1.2416666666666667,0.3375,77.0,60.0,47.0,13.0,43.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.1,0.001,10.0,ce,3,004|008,1,1.0416666666666667,1.2766666666666666,33,25,33,47,0.36666666666666664,0.026075619295958252,240,1.2125,0.36666666666666664,1.2083333333333333,0.3625,62.0,64.0,59.0,18.0,37.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.1,0.001,10.0,ce,3,004|008,0,1.1291666666666667,1.2141666666666666,46,37,46,69,0.3625,0.09511961722488027,240,1.275,0.3625,1.275,0.35833333333333334,97.0,32.0,37.0,32.0,42.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.1,0.001,10.0,ce,3,004|008,4,1.0291666666666666,1.4724999999999997,5,5,5,24,0.2708333333333333,-0.023498181103136506,240,1.8583333333333334,0.2708333333333333,1.7333333333333334,0.25833333333333336,43.0,47.0,34.0,23.0,93.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.1,0.001,10.0,ce,4,009|011,0,1.216,1.3128,5,5,5,26,0.528,0.3710280618249341,250,1.216,0.528,1.148,0.424,107.0,26.0,16.0,29.0,72.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
